item_id,app_name,genres,year,price,developer
22610,Alien Breed: Impact,Action,2010,9.99,Team17 Software Ltd.
22440,Fallout 3 - Point Lookout,RPG,2010,4.99,Bethesda Game Studios
18508,Defense Grid: Resurgence Map Pack 1,Strategy,2010,0.99,Hidden Path Entertainment
22430,Fallout 3 - Mothership Zeta,RPG,2010,4.99,Bethesda Game Studios
22410,Fallout 3 - Broken Steel,RPG,2010,4.99,Bethesda Game Studios
22420,Fallout 3 - The Pitt,RPG,2010,4.99,Bethesda Game Studios
22400,Fallout 3 - Operation Anchorage,RPG,2010,4.99,Bethesda Game Studios
24780,SimCity™ 4 Deluxe Edition,Simulation,2003,19.99,"EA - Maxis,Aspyr (Mac)"
33670,Disciples III - Renaissance Steam Special Edition,Strategy,2010,14.99,"Akella,.dat"
40420,Tidalis,Casual,2010,4.99,"Arcen Games, LLC"
34920,Razor2: Hidden Skies,Action,2010,9.99,Invent4 Entertainment
48136,The Settlers 7: Uncharted Land Map Pack,Strategy,2010,3.99,Blue Byte
46720,Dimensity,RPG,2008,9.99,Dagger Games
28000,Kane & Lynch 2: Dog Days,Action,2010,9.99,IO Interactive
39680,The Guild II Renaissance,Simulation,2010,9.99,Rune Forge
25962,Hearts of Iron III DLC: German II Spritepack,Strategy,2010,0.99,Paradox Interactive
24634,Trainz Simulator DLC: Blue Comet,Simulation,2010,19.99,N3V Games
63900,Fantasy Wars,Strategy,2010,4.99,Ino-Co
50130,Mafia II,Action,2011,29.99,"2K Czech,Feral Interactive (Mac)"
24075,Train Simulator: Network Southeast Class 47 Loco Add-On,Simulation,2010,4.99,Dovetail Games
47540,Puzzle Quest 2,RPG,2010,9.99,Infinite Interactive
50510,Burn Zombie Burn!,Action,2010,9.99,doublesix
25760,Madballs B*D*I Clan Skins,Indie,2010,1.99,Playbrains
25763,Madballs Scorched Evolution Skin Rollup,Indie,2010,1.99,Playbrains
25762,Madballs BDI Evolution Skin Rollup,Indie,2010,1.99,Playbrains
25764,Madballs Holiday Skin Rollup,Indie,2010,2.99,Playbrains
42980,Victoria I Complete,Strategy,2010,9.99,Paradox Development Studio
48800,Ship Simulator Extremes,Simulation,2010,19.99,VStep
22600,Worms Reloaded,Strategy,2010,19.99,Team17 Digital Ltd
46770,Making History II: The War of the World,Indie,2010,14.99,Muzzy Lane Software
65700,Arma 2: British Armed Forces,Action,2010,8.99,Bohemia Interactive
42960,Victoria II,Strategy,2010,19.99,Paradox Development Studio
25761,Madballs Scorched Clan Skins,Indie,2010,1.99,Playbrains
28010,Kane & Lynch 2: The Doggie Bag,Action,2010,5.99,IO Interactive
28012,Kane & Lynch 2: Multiplayer Masks Pack,Action,2010,1.99,IO Interactive
24640,Trainz: Classic Cabon City,Simulation,2010,19.99,N3V Games
28011,Kane & Lynch 2: Alliance Weapon Pack,Action,2010,2.99,IO Interactive
4850,Cossacks: Back to War,Strategy,2002,4.99,GSC Game World
57640,Broken Sword: Director's Cut,Adventure,2010,5.99,Revolution Software Ltd
62100,Chime,Casual,2010,4.99,Zoë Mode
50145,Mafia II DLC: Jimmy's Vendetta,Action,2010,9.99,"2K Czech,Feral Interactive (Mac)"
34841,Sniper: Ghost Warrior - Map Pack,Action,2010,1.99,City Interactive
70300,VVVVVV,Action,2010,4.99,Terry Cavanagh
48137,The Settlers 7: Conquest - The Empire Expansion DLC,Strategy,2010,3.99,Blue Byte
57300,Amnesia: The Dark Descent,Action,2010,19.99,Frictional Games
70400,Recettear: An Item Shop's Tale,RPG,2010,19.99,EasyGameStation
46600,Swarm Arena,Action,2010,3.99,Dedication Games
34314,Super Thunder Blade™,Action,2010,2.99,SEGA
34310,Galaxy Force II™,Action,2010,2.99,SEGA
70100,Hacker Evolution,Simulation,2010,4.99,exosyphen studios
70110,Hacker Evolution: Untold,Indie,2010,4.99,exosyphen studios
38600,Faerie Solitaire,Casual,2010,9.99,Subsoap
57620,Patrician IV - Steam Special Edition,Strategy,2010,14.99,Gaming Minds Studios
34284,Bonanza Bros.™,Action,2010,2.99,SEGA
63910,King's Bounty: Crossworlds,RPG,2010,14.99,Katauri Interactive
24082,Train Simulator: Green & Gold HST DMU Add-On,Simulation,2010,4.99,Dovetail Games
8930,Sid Meier's Civilization® V,Strategy,2010,29.99,"Firaxis Games,Aspyr (Mac, Linux)"
49310,Commander: Conquest of the Americas - Colonial Navy,Strategy,2010,4.99,Nitro Games
41060,Serious Sam Classic: The Second Encounter,Action,2002,9.99,Croteam
70900,Star Ruler,Indie,2010,9.99,Blind Mind Studios
9940,Blade Kitten,Action,2010,2.99,Krome Studios
22650,Alien Breed 2: Assault,Action,2010,9.99,Team17 Digital Ltd
50620,Darksiders™,Action,2010,19.99,Vigil Games
2840,X: Beyond the Frontier,Simulation,1999,4.99,Egosoft
42920,The Kings' Crusade,Strategy,2010,9.99,NeoCoreGames
29700,Guild Wars: Eye of the North®,Action,2007,19.99,ArenaNet®
2850,X: Tension,Simulation,2000,4.99,Egosoft
70200,Governor of Poker 2,Adventure,2010,7.99,I Sioux Game Productions B.V.
70210,Governor of Poker 2 - Premium Edition,Adventure,2010,14.99,I Sioux Game Productions B.V.
47790,Medal of Honor™,Action,2010,19.99,Electronic Arts
46450,Grotesque Tactics: Evil Heroes,Indie,2010,9.99,"Headup Games,Silent Dreams"
45750,Lost Planet® 2,Action,2010,19.99,"CAPCOM CO., LTD."
57800,Doc Clock: The Toasted Sandwich of Time,Adventure,2010,4.99,Stickmen Studios
22380,Fallout: New Vegas,Action,2010,9.99,Obsidian Entertainment
67000,The Polynomial - Space of the music,Action,2010,6.99,Dmytry Lavrov
80300,Puzzle Bots,Adventure,2010,4.99,Ivy Games
50000,Nimbus,Indie,2010,9.99,Noumenon Games
16868,Civilization V - Babylon (Nebuchadnezzar II),Strategy,2010,4.99,"Firaxis Games,Aspyr (Mac, Linux)"
18040,DeathSpank,Action,2010,14.99,Hothead Games
71115,Virtua Fighter™ 2,Action,2010,2.99,SEGA
34317,Columns™ III,Casual,2010,2.99,SEGA
71114,Sword of Vermilion™,RPG,2010,2.99,SEGA
71112,Golden Axe™ II,Action,2010,2.99,SEGA
71113,Sonic The Hedgehog,Action,2010,4.99,SEGA
34319,Ecco™: The Tides of Time,Adventure,2010,2.99,SEGA
34316,Bio-Hazard Battle™,Action,2010,2.99,SEGA
34315,Alien Storm,Action,2010,2.99,SEGA
6120,Shank,Action,2010,9.99,Klei Entertainment
35460,The Ball,Action,2010,9.99,Teotl Studios
32500,STAR WARS™: The Force Unleashed™ II,Action,2010,19.99,Aspyr Studios
62000,Flight Control HD,Action,2010,4.99,Firemint
33570,Patrician III,RPG,2010,4.99,Ascaron Entertainment ltd.
63700,BIT.TRIP BEAT,Action,2010,9.99,Gaijin Games
46362,Theatre of War 2 - Battle for Caen,Simulation,2010,1.99,1C Company
49320,Woody Two-Legs: Attack of the Zombie Pirates,Casual,2010,4.99,Nitro Games
72400,Clones,Adventure,2010,4.99,Tomkorp Computer Solutions Inc.
42964,Victoria II: Interwar Spritepack,Strategy,2010,1.99,Paradox Interactive
43011,Front Mission Evolved: Wanzer Pack 2,Action,2010,3.99,Double Helix Games
33980,Pound of Ground,Action,2010,9.99,Centauri Production
65710,Pat & Mat,Casual,2009,6.99,Centauri Production
33990,Alternativa,Adventure,2010,12.99,Centauri Production
33950,Fish Fillets 2,Casual,2007,4.99,Altar Games
65400,Archon Classic,Strategy,2010,9.99,React Games
42700,Call of Duty®: Black Ops,Action,2010,39.99,Treyarch
38923,Rhythm Zone Tornado Visualizer DLC,Indie,2010,0.99,Sonic Boom Games
72500,Arcadia,Casual,2010,4.99,Joshyy
15740,Oddworld: Munch's Oddysee,Action,2010,4.99,Oddworld Inhabitants
38924,Rhythm Zone DJ Table Visualizer DLC,Indie,2010,1.99,Sonic Boom Games
15750,Oddworld: Stranger's Wrath HD,Action,2010,9.99,Oddworld Inhabitants
45500,Clickr,Casual,2010,4.99,"Ntreev Soft Co., Ltd."
31290,Back to the Future: The Game,Adventure,2010,19.99,Telltale Games
12100,Grand Theft Auto III,Action,2002,9.99,Rockstar Games
12120,Grand Theft Auto: San Andreas,Action,2005,14.99,Rockstar Games
35135,Lara Croft GoL: Raziel and Kain Character Pack,Action,2011,3.49,Crystal Dynamics Inc.
35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,Action,2011,3.49,Crystal Dynamics Inc.
35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,Action,2011,3.49,Crystal Dynamics
35136,Lara Croft GoL: All the Trappings - Challenge Pack 1,Action,2011,3.49,Crystal Dynamics Inc.
12110,Grand Theft Auto: Vice City,Action,2003,9.99,Rockstar Games
33390,Zeit²,Action,2011,9.99,Brightside Games
92300,A.R.E.S.: Extinction Agenda,Action,2011,4.99,Extend Studio
80000,APOX,Action,2011,14.99,BlueGiant Interactive
47780,Dead Space™ 2,Action,2011,19.99,Visceral Games
51060,Drawn®: The Painted Tower,Adventure,2011,9.99,Big Fish Studios
65080,Kaptain Brawe: A Brawe New World,Adventure,2011,4.99,Cateia Games
63200,Monday Night Combat,Action,2011,4.99,Uber Entertainment
60340,Luxor: 5th Passage,Action,2011,9.99,MumboJumbo
71116,Alien Soldier,Action,2011,2.99,SEGA
71161,Shining in the Darkness,RPG,2011,2.99,SEGA
71119,Light Crusader,RPG,2011,2.99,SEGA
71118,Landstalker: The Treasures of King Nole,RPG,2011,2.99,SEGA
71117,Gunstar Heroes,Action,2011,2.99,SEGA
71166,ToeJam & Earl,Adventure,2011,4.99,SEGA
71165,Streets of Rage 2,Action,2011,2.99,SEGA
71163,Sonic The Hedgehog 2,Action,2011,4.99,SEGA
71164,Streets of Rage,Action,2011,2.99,SEGA
71160,Shining Force II,RPG,2011,2.99,SEGA
71120,Shining Force,RPG,2011,2.99,SEGA
47890,The Sims™ 3,Simulation,2009,19.99,The Sims Studio
48802,Ship Simulator Extremes: Sigita Pack,Simulation,2011,3.99,VStep
47896,The Sims™ 3 Fast Lane Stuff,Simulation,2010,19.99,The Sims Studio
47892,The Sims™ 3 World Adventures,Simulation,2009,19.99,The Sims Studio
47894,The Sims™ 3 Late Night,Simulation,2010,19.99,The Sims Studio
47893,The Sims™ 3 Ambitions,Simulation,2010,19.99,The Sims Studio
47895,The Sims™ 3 High-End Loft Stuff,Simulation,2010,19.99,The Sims Studio
42000,Trino,Casual,2011,4.99,Trinoteam
47570,Mishap 2: An Intentional Haunting - Collector's Edition,Casual,2011,14.99,Virtual Prophecy Entertainment
47897,The Sims™ 3 Outdoor Living Stuff,Simulation,2011,19.99,The Sims Studio
57700,Who's That Flying?!,Action,2011,5.99,Mediatonic
63660,Myst: Masterpiece Edition,Adventure,2011,5.99,Cyan Worlds
90504,Guardians of Graxia: Elves & Dwarves,Strategy,2011,2.99,Petroglyph
7520,Two Worlds II HD,RPG,2011,19.99,Reality Pump Studios
24449,King Arthur: The Druids,RPG,2011,3.99,NeoCoreGames
41814,Gratuitous Space Battles: Galactic Conquest,Strategy,2011,6.99,Positech Games
42925,The Kings' Crusade: New Allies,Strategy,2011,3.99,NeoCoreGames
57650,DUNGEONS - Steam Special Edition,RPG,2011,9.99,Realmforge Studios
40407,AI War: Light of the Spire,Indie,2011,4.99,"Arcen Games, LLC"
33770,Drakensang: The River of Time,RPG,2011,19.99,DTP
47800,RISK™: Factions,Strategy,2011,9.99,Stainless Games
18408,Crazy Machines 2: Time Travel Add-On,Casual,2011,4.99,Fakt Software
63710,BIT.TRIP RUNNER,Action,2011,9.99,Gaijin Games
55100,Homefront,Action,2011,19.99,"Kaos Studios,Digital Extremes"
80200,Fate of the World,Casual,2011,9.99,Red Redemption
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),Indie,2011,2.99,Copenhagen Game Collective
56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",Strategy,2011,0.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",Strategy,2011,2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",Strategy,2011,0.99,"Relic Entertainment,Feral interactive (Mac/Linux)"
56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",Strategy,2011,0.99,"Relic Entertainment,Feral interactive (Mac/Linux)"
56437,"Warhammer 40,000: Dawn of War II: Retribution",Strategy,2011,29.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
94000,Dinner Date,Indie,2011,3.99,Stout Games
56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",Strategy,2011,2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
92700,Shadow Harvest: Phantom Ops,Action,2011,9.99,Black Lion Studios
73012,Cities in Motion: Design Classics,Simulation,2011,3.99,Colossal Order Ltd.
48803,Ship Simulator Extremes: Ferry Pack,Simulation,2011,3.99,VStep
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",Strategy,2011,6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
44620,STCC The Game 2 – Expansion Pack for RACE 07,Racing,2011,3.99,SimBin
91200,Anomaly: Warzone Earth,Action,2011,9.99,11 bit studios
46790,Armada 2526,Strategy,2010,14.99,Ntronium Games
73170,Darkest Hour: A Hearts of Iron Game,Strategy,2011,9.99,Martin Ivanov
57655,Dungeons: Into the Dark DLC Pack,Strategy,2011,3.99,Realmforge Studios
70000,Dino D-Day,Action,2011,9.99,800 North and Digital Ranch
57730,Patrician IV: Rise of a Dynasty,Strategy,2011,9.99,Gaming Minds Studios
620,Portal 2,Action,2011,19.99,Valve
42918,Magicka: Vietnam,Action,2011,4.99,Arrowhead Game Studios
91600,Sanctum,Action,2011,9.99,Coffee Stain Studios
73020,Majesty 2 Collection,Strategy,2011,19.99,1C:InoCo
56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",Strategy,2011,2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
56438,Dawn of War II: Retribution – The Last Stand,Strategy,2011,9.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",Strategy,2011,2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
98200,Frozen Synapse,Indie,2011,24.99,Mode 7
56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",Strategy,2011,2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
72905,Winter Voices Episode 4: Amethyst Rivers,Adventure,2011,4.99,inner seas
22450,Hunted: The Demon’s Forge™,Action,2011,4.99,inXile Entertainment
42140,Hamilton's Great Adventure,Adventure,2011,9.99,Fatshark
47898,The Sims™ 3 Generations,Simulation,2011,19.99,The Sims Studio
73181,Cities in Motion: Tokyo,Simulation,2011,5.99,Colossal Order Ltd.
73031,Magicka: Nippon,Action,2011,0.99,Arrowhead Game Studios
9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC,Action,2011,1.99,Behaviour
46490,Still Life 2,Adventure,2009,7.99,Microids
46480,Still Life,Adventure,2005,7.99,Microids
42718,Call of Duty®: Black Ops Escalation Content Pack,Action,2011,14.99,Treyarch
39160,Dungeon Siege III,Action,2011,14.99,Obsidian Entertainment
57900,Duke Nukem Forever,Action,2011,19.99,Gearbox Software
22520,Spectromancer - Truth & Beauty,Strategy,2011,9.99,"Apus Software,Three Donkeys LLC"
73014,Cities in Motion: Design Now,Simulation,2011,3.99,Colossal Order Ltd.
7530,Two Worlds II Castle Defense,Strategy,2011,9.99,Reality Pump Studios
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,Strategy,2011,19.99,Stainless Games Ltd
91810,Ancients of Ooga,Indie,2011,9.99,Bacon Wrapped Games
49604,Beat Hazard Ultra,Action,2011,4.99,Cold Beam Games
98210,Frozen Synapse: Soundtrack,Strategy,2011,5.99,Mode 7
97000,Solar 2,Indie,2011,9.99,Murudai
46760,Ironclads: Schleswig War 1864,Strategy,2011,9.99,Totem Games
46830,Ironclads: Anglo Russian War 1866,Strategy,2011,9.99,Totem games
73035,Magicka: Final Frontier,Action,2011,2.99,Arrowhead Game Studios
46840,Ironclads: Chincha Islands War 1866,Strategy,2011,9.99,Totem Games
21100,F.E.A.R. 3,Action,2011,19.99,Day 1 Studios
73037,Magicka: Frozen Lake,Action,2011,1.99,Arrowhead Game Studios
73036,Magicka: The Watchtower,Action,2011,1.99,Arrowhead Game Studios
24635,Trainz Simulator DLC: The Duchess,Simulation,2011,19.99,N3V Games
901679,Magicka: Party Robes,Action,2011,1.99,Arrowhead Game Studios
25810,Europa Universalis III: Western - AD 1400 Spritepack,Strategy,2011,1.99,Paradox Interactive
99100,Dungeons and Dragons: Daggerdale,Action,2011,14.99,Bedlam Games
44660,RETRO – Expansion Pack for RACE 07,Racing,2011,3.99,SimBin
90209,Farming Simulator 2011 Equipment Pack 2,Simulation,2011,6.99,Giants Software
25809,Europa Universalis III: Eastern - AD 1400 Spritepack,Strategy,2011,1.99,Paradox Interactive
42903,Hearts of Iron III: For the Motherland,Strategy,2011,4.99,Paradox Development Studio
22631,Worms Reloaded: Puzzle Pack,Strategy,2011,4.99,Team17 Digital Ltd
22634,Worms Reloaded: Retro Pack,Strategy,2011,4.99,Team17 Digital Ltd
22633,Worms Reloaded: Time Attack Pack,Strategy,2011,4.99,Team17 Digital Ltd
57656,Dungeons: Map Pack DLC,Strategy,2011,2.99,Realmforge Studios
22632,Worms Reloaded: Forts Pack,Strategy,2011,4.99,Team17 Digital Ltd
94590,Puzzle Agent 2,Adventure,2011,9.99,Telltale Games
35425,Killing Floor: Steampunk Character Pack,Action,2011,7.99,Tripwire Interactive
73192,Pride of Nations: Spanish-American War 1898,Strategy,2011,3.99,Ageod
105700,Tobe's Vertical Adventure,Action,2011,0.99,Secret Base
72750,Fallout New Vegas: Old World Blues,Action,2011,4.99,Obsidian Entertainment
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",Strategy,2011,6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
61100,Lucid,Indie,2011,4.99,YeaBoing
65228,Train Simulator: BR Class 421 '4CIG' Loco,Simulation,2011,8.99,Dovetail Games
55205,Homefront: Express 870 Shotgun,Action,2011,0.99,"Kaos Studios,Digital Extremes"
102200,Runespell: Overture,Adventure,2011,9.99,Mystic Box
64013,Men of War: Assault Squad - Skirmish Pack,Strategy,2011,1.99,Digitalmindsoft
15522,Aaaaa! - Brutal Concussion,Action,2011,1.99,"Dejobaan Games, LLC"
63802,Delve Deeper: Treasures and Tunnels,Adventure,2011,0.99,Lunar Giant
92302,A.R.E.S.: Berzerker Suit,Action,2011,0.99,Extend Studio
73183,Cities in Motion: Metro Stations,Simulation,2011,2.99,Colossal Order Ltd.
42210,Nancy Drew®: Secrets Can Kill REMASTERED,Adventure,2010,6.99,HeR Interactive
65790,ARMA: Cold War Assault,Action,2011,4.99,Bohemia Interactive
92803,SpaceChem: 63 Corvi,Casual,2011,1.99,Zachtronics
57690,Tropico 4,Simulation,2011,14.99,Haemimont Games
42220,Nancy Drew®: The Captive Curse,Adventure,2011,6.99,HeR Interactive
42230,Nancy Drew®: Trail of the Twister,Adventure,2010,6.99,HeR Interactive
111000,The Clockwork Man,Indie,2011,6.99,Total Eclipse
73193,Pride of Nations: American Civil War 1862,Strategy,2011,3.99,Ageod
38740,EDGE,Action,2011,6.99,Two Tribes
99612,Civilization V - Civ and Scenario Pack: Korea,Strategy,2011,4.99,"Firaxis Games,Aspyr (Mac, Linux)"
99614,Civilization V - Scenario Pack: Wonders of the Ancient World,Strategy,2011,4.99,"Firaxis Games,Aspyr (Mac, Linux)"
91604,Sanctum: Official Soundtrack,Indie,2011,9.99,Coffee Stain Studios
70120,Hacker Evolution Duality,Indie,2011,4.99,exosyphen studios
107200,Space Pirates and Zombies,Action,2011,9.99,MinMax Games Ltd.
97108,Section 8: Prejudice Frontier Colonies Map Pack,Action,2011,3.99,TimeGate Studios
97106,Section 8: Prejudice Blitz Pack,Action,2011,2.99,TimeGate Studios
97107,Section 8: Prejudice Overdrive Map Pack,Action,2011,3.99,TimeGate Studios
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",Strategy,2011,6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)"
72760,Fallout New Vegas®: Lonesome Road™,Action,2011,4.99,Obsidian Entertainment
18070,The Baconing,Action,2011,14.99,Hothead Games
55150,"Warhammer 40,000: Space Marine",Action,2011,29.99,Relic
63940,Men of War: Vietnam,Strategy,2011,7.99,1C Company
98400,Hard Reset Extended Edition,Action,2012,14.99,Flying Wild Hog
73194,Pride of Nations: The Franco-Prussian War 1870,Strategy,2011,3.99,Ageod
46520,Wasteland Angel,Action,2011,9.99,"Octane Games,Meridian4"
22230,Rock of Ages,Action,2011,9.99,ACE Team
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action,2011,19.99,Tripwire Interactive
73185,Cities in Motion: German Cities,Simulation,2011,5.99,Colossal Order Ltd.
49473,Magic: The Gathering 2012 - Expansion,Strategy,2011,4.99,Stainless Games Ltd
73210,Sengoku,RPG,2011,9.99,Paradox Development Studio
110600,Astro Tripper,Action,2011,4.99,PomPom
200080,Nancy Drew®: Shadow at the Water's Edge,Adventure,2010,6.99,HeR Interactive
200440,Two Worlds II - Pirates of the Flying Fortress,RPG,2011,9.99,Reality Pump Studios
111400,Bunch of Heroes,Action,2011,4.99,NGD Studios
57923,Duke Nukem Forever: Hail to the Icons Parody Pack,Action,2011,9.99,Gearbox Software
48220,Might & Magic: Heroes VI,RPG,2011,19.99,Blackhole
9420,Supreme Commander: Forged Alliance,Strategy,2011,14.99,Gas Powered Games
113200,The Binding of Isaac,Action,2011,4.99,Edmund McMillen and Florian Himsl
90208,Farming Simulator 2011 Equipment Pack 3,Simulation,2011,6.99,Giants Software
200230,Off-Road Drive,Racing,2011,4.99,1C-Avalon
9350,Supreme Commander,Strategy,2007,14.99,Gas Powered Games
901776,Fate of the World: Tipping Point,Strategy,2011,18.99,Red Redemption
